Date;Speed;Density;Bt;Bz
20200101143205;329.2;6.02;3.47;1.47
20200101143206;;;3.51;1.5
20200101143207;;;3.45;1.46
20200101143208;;;3.45;1.44
20200101143209;;;3.37;1.45
20200101143210;328.3;6.18;3.17;1.34
20200101143211;;;2.99;1.2
20200101143212;;;2.81;1.09
20200101143213;;;2.76;1.04
20200101143214;328.6;6.4;2.75;0.99
20200101143215;;;2.86;1.01
20200101143216;;;2.9;1.01
20200101143217;;;2.91;1.1
20200101143218;;;2.89;1.09
20200101143219;327.9;6.69;2.93;1.12
20200101143220;;;2.9;1.12
20200101143221;;;2.84;1.1
20200101143222;;;2.87;1.12
20200101143223;328.8;6.17;2.85;1.06
20200101143224;;;2.84;1.07
20200101143225;;;2.89;1.03
20200101143226;;;2.9;1.02
20200101143227;329.1;6.21;3.06;1.07
20200101143228;;;3.13;1.08
20200101143229;;;3.2;1.1
20200101143230;;;3.21;1.12
20200101143231;;;3.21;1.16
20200101143232;327.2;6.43;3.21;1.17
20200101143233;;;3.18;1.14
20200101143234;;;3.3;1.22
20200101143235;;;3.35;1.32
20200101143236;328.6;5.57;3.33;1.32
20200101143237;;;3.38;1.31
20200101143238;;;3.33;1.27
20200101143239;;;3.35;1.34
20200101143240;;;3.3;1.29
20200101143241;327.8;6.05;3.21;1.31
20200101143242;;;3.12;1.29
20200101143243;;;3.04;1.27
20200101143244;;;2.95;1.23
20200101143245;328.5;6.04;2.94;1.2
20200101143246;;;2.92;1.2
20200101143247;;;2.89;1.24
20200101143248;;;2.9;1.23
20200101143249;330.1;5.9;2.89;1.27
20200101143250;;;2.86;1.25
20200101143251;;;2.84;1.27
20200101143252;;;2.82;1.28
20200101143253;;;2.87;1.25
20200101143254;330.0;6.06;2.82;1.26
20200101143255;;;2.81;1.31
20200101143256;;;2.87;1.38
20200101143257;;;2.9;1.45
20200101143258;329.5;6.25;2.92;1.44
20200101143259;;;2.97;1.5
20200101143300;;;2.99;1.55
20200101143301;;;2.99;1.55
20200101143302;;;2.96;1.56
20200101143303;331.8;6.22;2.98;1.59
20200101143304;;;3.0;1.63
20200101143305;;;3.16;1.75
20200101143306;;;3.13;1.72
20200101143307;330.3;5.96;3.07;1.64
20200101143308;;;3.06;1.66
20200101143309;;;3.06;1.65
20200101143310;;;3.08;1.71
20200101143311;331.6;5.87;3.13;1.74
20200101143312;;;3.15;1.73
20200101143313;;;3.08;1.7
20200101143314;;;3.06;1.68
20200101143315;;;3.07;1.68
20200101143316;330.5;6.2;3.07;1.73
20200101143317;;;3.03;1.72
20200101143318;;;3.03;1.66
20200101143319;;;3.03;1.67
20200101143320;331.0;6.1;2.99;1.65
20200101143321;;;2.97;1.64
20200101143322;;;2.96;1.61
20200101143323;;;3.02;1.69
20200101143324;;;2.96;1.67
20200101143325;331.6;6.24;2.9;1.65
20200101143326;;;2.9;1.65
20200101143327;;;2.87;1.64
20200101143328;;;2.94;1.68
20200101143329;331.5;6.26;2.92;1.69
20200101143330;;;2.9;1.63
20200101143331;;;2.86;1.61
20200101143332;;;2.85;1.62
20200101143333;332.0;6.12;2.86;1.65
20200101143334;;;2.87;1.65
20200101143335;;;2.93;1.67
20200101143336;;;2.95;1.69
20200101143337;;;2.94;1.7
20200101143338;331.2;6.2;2.96;1.7
20200101143339;;;3.0;1.73
20200101143340;;;2.97;1.73
20200101143341;;;3.01;1.74
20200101143342;332.6;6.06;3.09;1.8
20200101143343;;;3.05;1.79
20200101143344;;;3.04;1.78
20200101143345;;;3.02;1.8
20200101143346;;;2.99;1.81
20200101143347;331.7;6.28;2.88;1.74
20200101143348;;;2.88;1.69
20200101143349;;;2.94;1.7
20200101143350;;;2.9;1.67
20200101143351;335.4;6.08;2.88;1.64
20200101143352;;;2.9;1.64
20200101143353;;;2.86;1.62
20200101143354;;;2.9;1.68
20200101143355;332.4;6.33;2.8;1.68
20200101143356;;;2.77;1.65
20200101143357;;;2.89;1.72
20200101143358;;;2.93;1.78
20200101143359;;;2.83;1.57
20200101143400;332.6;6.43;2.73;1.56
20200101143401;;;2.85;1.64
20200101143402;;;2.86;1.65
20200101143403;;;2.86;1.67
20200101143404;333.1;6.61;2.88;1.59
20200101143405;;;2.86;1.56
20200101143406;;;2.8;1.49
20200101143407;;;2.83;1.52
20200101143408;;;2.82;1.45
20200101143409;333.1;6.68;2.87;1.49
20200101143410;;;2.9;1.53
20200101143411;;;2.9;1.53
20200101143412;;;2.89;1.49
20200101143413;333.1;6.43;2.94;1.52
20200101143414;;;2.91;1.48
20200101143415;;;2.89;1.41
20200101143416;;;2.87;1.41
20200101143417;333.2;6.64;2.88;1.49
20200101143418;;;2.9;1.45
20200101143419;;;2.86;1.41
20200101143420;;;2.81;1.37
20200101143421;;;2.88;1.5
20200101143422;332.6;6.53;2.85;1.6
20200101143423;;;2.85;1.64
20200101143424;;;2.99;1.71
20200101143425;;;3.16;1.77
20200101143426;333.5;6.41;3.18;1.83
20200101143427;;;3.14;1.82
20200101143428;;;3.2;1.89
20200101143429;;;3.18;1.85
20200101143430;;;3.2;1.85
20200101143431;332.7;6.39;3.26;1.83
20200101143432;;;3.24;1.86
20200101143433;;;3.15;1.77
20200101143434;;;3.17;1.71
20200101143435;333.2;6.53;3.13;1.76
20200101143436;;;3.13;1.79
20200101143437;;;3.05;1.82
20200101143438;;;3.21;1.95
20200101143439;333.3;6.48;3.18;1.91
20200101143440;;;3.14;1.82
20200101143441;;;3.16;1.75
20200101143442;;;3.18;1.83
20200101143443;;;3.19;1.79
20200101143444;332.9;6.7;3.24;1.78
20200101143445;;;3.2;1.74
20200101143446;;;3.01;1.61
20200101143447;;;3.05;1.66
20200101143448;334.0;6.7;3.12;1.69
20200101143449;;;3.09;1.63
20200101143450;;;3.13;1.69
20200101143451;;;3.23;1.76
20200101143452;333.6;6.32;3.28;1.81
20200101143453;;;3.27;1.78
20200101143454;;;3.29;1.82
20200101143455;;;3.34;1.91
20200101143456;;;3.34;1.97
20200101143457;334.4;6.25;3.27;1.92
20200101143458;;;3.31;1.86
20200101143459;;;3.32;1.83
20200101143500;;;3.29;1.84
20200101143501;332.8;6.65;3.32;1.9
20200101143502;;;3.37;1.94
20200101143503;;;3.32;1.82
20200101143504;;;3.3;1.8
20200101143505;;;3.29;1.83
20200101143506;334.4;6.56;3.23;1.81
20200101143507;;;3.26;1.89
20200101143508;;;3.22;1.83
20200101143509;;;3.24;1.86
20200101143510;333.0;6.54;3.27;1.83
20200101143511;;;3.25;1.79
20200101143512;;;3.25;1.79
20200101143513;;;3.28;1.63
20200101143514;334.0;6.73;3.25;1.67
20200101143515;;;3.28;1.68
20200101143516;;;3.26;1.72
20200101143517;;;3.28;1.74
20200101143518;;;3.33;1.8
20200101143519;333.9;6.63;3.26;1.74
20200101143520;;;3.28;1.8
20200101143521;;;3.28;1.84
20200101143522;;;3.25;1.77
20200101143523;334.2;6.71;3.31;1.81
20200101143524;;;3.32;1.8
20200101143525;;;3.32;1.77
20200101143526;;;3.35;1.77
20200101143527;;;3.25;1.84
20200101143528;334.0;6.66;3.29;1.89
20200101143529;;;3.32;1.89
20200101143530;;;3.39;1.94
20200101143531;;;3.38;1.86
20200101143532;334.4;6.33;3.37;1.73
20200101143533;;;3.36;1.65
20200101143534;;;3.33;1.68
20200101143535;;;3.37;1.7
20200101143536;333.8;6.26;3.41;1.65
20200101143537;;;3.41;1.62
20200101143538;;;3.41;1.58
20200101143539;;;3.43;1.56
20200101143540;;;3.32;1.65
20200101143541;334.3;6.39;3.35;1.74
20200101143542;;;3.36;1.74
20200101143543;;;3.4;1.75
20200101143544;;;3.43;1.73
20200101143545;334.0;6.37;3.41;1.66
20200101143546;;;3.39;1.66
20200101143547;;;3.33;1.63
20200101143548;;;3.38;1.67
20200101143549;;;3.41;1.68
20200101143550;333.2;6.46;3.44;1.7
20200101143551;;;3.45;1.7
20200101143552;;;3.39;1.65
20200101143553;;;3.4;1.68
20200101143554;333.0;5.99;3.42;1.66
20200101143555;;;3.37;1.61
20200101143556;;;3.39;1.62
20200101143557;;;3.35;1.61
20200101143558;334.0;6.24;3.31;1.55
20200101143559;;;3.32;1.56
20200101143600;;;3.33;1.5
20200101143601;;;3.43;1.6
20200101143602;;;3.4;1.53
20200101143603;333.5;6.29;3.36;1.55
20200101143604;;;3.35;1.58
20200101143605;;;3.38;1.53
20200101143606;;;3.35;1.51
20200101143607;333.4;6.2;3.37;1.52
20200101143608;;;3.32;1.53
20200101143609;;;3.35;1.56
20200101143610;;;3.3;1.67
20200101143611;;;3.3;1.72
20200101143612;332.3;6.6;3.35;1.7
20200101143613;;;3.37;1.67
20200101143614;;;3.41;1.63
20200101143615;;;3.45;1.7
20200101143616;334.5;6.19;3.4;1.67
20200101143617;;;3.44;1.75
20200101143618;;;3.48;1.79
20200101143619;;;3.48;1.83
20200101143620;332.3;6.23;3.54;1.76
20200101143621;;;3.49;1.55
20200101143622;;;3.44;1.4
20200101143623;;;3.42;1.38
20200101143624;;;3.46;1.39
20200101143625;332.9;6.09;3.41;1.42
20200101143626;;;3.41;1.5
20200101143627;;;3.42;1.57
20200101143628;;;3.42;1.55
20200101143629;331.7;6.33;3.39;1.64
20200101143630;;;3.44;1.56
20200101143631;;;3.45;1.53
20200101143632;;;3.46;1.49
20200101143633;;;3.44;1.43
20200101143634;333.2;6.07;3.46;1.43
20200101143635;;;3.49;1.45
20200101143636;;;3.48;1.39
20200101143637;;;3.42;1.55
20200101143638;334.5;6.45;3.48;1.64
20200101143639;;;3.52;1.8
20200101143640;;;3.54;1.81
20200101143641;;;3.55;1.75
20200101143642;333.3;6.28;3.52;1.65
20200101143643;;;3.59;1.68
20200101143644;;;3.65;1.61
20200101143645;;;3.63;1.38
20200101143646;;;3.6;1.34
20200101143647;331.4;6.6;3.61;1.34
20200101143648;;;3.6;1.41
20200101143649;;;3.61;1.3
20200101143650;;;3.6;1.3
20200101143651;332.9;6.22;3.6;1.3
20200101143652;;;3.58;1.33
20200101143653;;;3.57;1.33
20200101143654;;;3.59;1.21
20200101143655;332.2;6.18;3.61;1.3
20200101143656;;;3.66;1.27
20200101143657;;;3.6;1.24
20200101143658;;;3.64;1.37
20200101143659;;;3.58;1.38
20200101143700;332.2;6.35;3.51;1.46
20200101143701;;;3.48;1.48
20200101143702;;;3.59;1.5
20200101143703;;;3.56;1.45
20200101143704;332.3;6.34;3.54;1.43
20200101143705;;;3.5;1.46
20200101143706;;;3.53;1.54
20200101143707;;;3.58;1.58
20200101143708;;;3.56;1.55
20200101143709;333.1;6.47;3.55;1.52
20200101143710;;;3.49;1.49
20200101143711;;;3.54;1.52
20200101143712;;;3.53;1.61
20200101143713;332.8;6.46;3.58;1.69
20200101143714;;;3.56;1.67
20200101143715;;;3.53;1.54
20200101143716;;;3.53;1.47
20200101143717;332.0;6.46;3.54;1.47
20200101143718;;;3.53;1.44
20200101143719;;;3.54;1.48
20200101143720;;;3.57;1.54
20200101143721;;;3.5;1.61
20200101143722;333.6;6.84;3.45;1.74
20200101143723;;;3.54;1.84
20200101143724;;;3.54;1.63
20200101143725;;;3.46;1.54
20200101143726;334.5;6.18;3.44;1.51
20200101143727;;;3.49;1.53
20200101143728;;;3.43;1.51
20200101143729;;;3.39;1.52
20200101143730;;;3.43;1.54
20200101143731;333.5;6.57;3.42;1.53
20200101143732;;;3.42;1.47
20200101143733;;;3.43;1.52
20200101143734;;;3.56;1.74
20200101143735;333.0;6.63;3.53;1.75
20200101143736;;;3.5;1.73
20200101143737;;;3.51;1.73
20200101143738;;;3.61;1.76
20200101143739;334.6;6.53;3.59;1.75
20200101143740;;;3.64;1.84
20200101143741;;;3.66;1.83
20200101143742;;;3.6;1.79
20200101143743;;;3.63;1.82
20200101143744;333.6;6.54;3.58;1.82
20200101143745;;;3.59;1.79
20200101143746;;;3.64;1.55
20200101143747;;;3.55;1.52
20200101143748;334.6;6.46;3.59;1.58
20200101143749;;;3.58;1.55
20200101143750;;;3.56;1.6
20200101143751;;;3.55;1.62
20200101143752;;;3.57;1.63
20200101143753;333.7;6.62;3.55;1.58
20200101143754;;;3.51;1.55
20200101143755;;;3.49;1.57
20200101143756;;;3.55;1.61
20200101143757;333.7;6.42;3.58;1.65
20200101143758;;;3.56;1.63
20200101143759;;;3.55;1.65
20200101143800;;;3.54;1.69
20200101143801;334.0;6.46;3.56;1.74
20200101143802;;;3.6;1.65
20200101143803;;;3.58;1.63
20200101143804;;;3.6;1.63
20200101143805;;;3.61;1.63
20200101143806;333.6;6.56;3.56;1.69
20200101143807;;;3.51;1.68
20200101143808;;;3.56;1.65
20200101143809;;;3.55;1.63
20200101143810;333.7;6.66;3.56;1.68
20200101143811;;;3.56;1.72
20200101143812;;;3.59;1.75
20200101143813;;;3.57;1.72
20200101143814;;;3.57;1.74
20200101143815;333.8;6.56;3.5;1.68
20200101143816;;;3.52;1.69
20200101143817;;;3.56;1.74
20200101143818;;;3.5;1.69
20200101143819;334.6;6.25;3.53;1.74
20200101143820;;;3.49;1.71
20200101143821;;;3.54;1.75
20200101143822;;;3.57;1.74
20200101143823;333.7;6.48;3.6;1.77
20200101143824;;;3.57;1.77
20200101143825;;;3.53;1.75
20200101143826;;;3.51;1.74
20200101143827;;;3.56;1.76
20200101143828;334.0;6.43;3.57;1.8
20200101143829;;;3.56;1.78
20200101143830;;;3.54;1.76
20200101143831;;;3.54;1.77
20200101143832;334.0;6.62;3.6;1.8
20200101143833;;;3.63;1.8
20200101143834;;;3.58;1.73
20200101143835;;;3.58;1.74
20200101143836;;;3.55;1.75
20200101143837;334.8;6.72;3.58;1.71
20200101143838;;;3.58;1.72
20200101143839;;;3.63;1.73
20200101143840;;;3.65;1.73
20200101143841;334.5;6.53;3.61;1.72
20200101143842;;;3.63;1.75
20200101143843;;;3.63;1.75
20200101143844;;;3.63;1.77
20200101143845;334.6;6.69;3.63;1.79
20200101143846;;;3.62;1.78
20200101143847;;;3.64;1.78
20200101143848;;;3.67;1.81
20200101143849;;;3.67;1.81
20200101143850;333.8;6.74;3.67;1.75
20200101143851;;;3.65;1.71
20200101143852;;;3.63;1.69
20200101143853;;;3.67;1.72
20200101143854;332.1;7.09;3.6;1.69
20200101143855;;;3.65;1.72
20200101143856;;;3.59;1.7
20200101143857;;;3.59;1.67
20200101143858;333.3;6.45;3.62;1.69
20200101143859;;;3.59;1.66
20200101143900;;;3.61;1.71
20200101143901;;;3.67;1.72
20200101143902;;;3.67;1.71
20200101143903;333.1;6.69;3.59;1.63
20200101143904;;;3.66;1.7
20200101143905;;;3.67;1.71
20200101143906;;;3.67;1.71
20200101143907;333.7;6.47;3.64;1.72
20200101143908;;;3.63;1.68
20200101143909;;;3.62;1.72
20200101143910;;;3.64;1.72
20200101143911;;;3.68;1.73
20200101143912;333.3;6.62;3.63;1.69
20200101143913;;;3.61;1.69
20200101143914;;;3.63;1.73
20200101143915;;;3.64;1.7
20200101143916;333.4;6.58;3.64;1.67
20200101143917;;;3.58;1.65
20200101143918;;;3.6;1.61
20200101143919;;;3.62;1.65
20200101143920;333.5;6.45;3.67;1.65
20200101143921;;;3.71;1.52
20200101143922;;;3.63;1.54
20200101143923;;;3.66;1.62
20200101143924;;;3.65;1.58
20200101143925;333.9;6.63;3.67;1.6
20200101143926;;;3.72;1.58
20200101143927;;;3.68;1.66
20200101143928;;;3.73;1.55
20200101143929;333.2;6.51;3.68;1.35
20200101143930;;;3.59;1.44
20200101143931;;;3.59;1.38
20200101143932;;;3.56;1.46
20200101143933;;;3.63;1.57
20200101143934;332.5;6.63;3.68;1.58
20200101143935;;;3.65;1.55
20200101143936;;;3.62;1.53
20200101143937;;;3.67;1.55
20200101143938;332.5;6.29;3.65;1.5
20200101143939;;;3.61;1.56
20200101143940;;;3.62;1.6
20200101143941;;;3.6;1.62
20200101143942;332.6;6.25;3.63;1.63
20200101143943;;;3.71;1.63
20200101143944;;;3.69;1.6
20200101143945;;;3.68;1.55
20200101143946;;;3.63;1.52
20200101143947;331.9;6.35;3.72;1.71
20200101143948;;;3.76;1.55
20200101143949;;;3.62;1.57
20200101143950;;;3.6;1.65
20200101143951;333.0;6.55;3.58;1.68
20200101143952;;;3.59;1.6
20200101143953;;;3.67;1.69
20200101143954;;;3.67;1.72
20200101143955;;;3.65;1.67
20200101143956;333.0;6.41;3.67;1.68
20200101143957;;;3.63;1.67
20200101143958;;;3.6;1.68
20200101143959;;;3.67;1.71
20200101144000;331.9;6.52;3.64;1.73
20200101144001;;;3.63;1.73
20200101144002;;;3.58;1.67
20200101144003;;;3.61;1.71
20200101144004;333.4;6.45;3.59;1.73
20200101144005;;;3.63;1.7
20200101144006;;;3.64;1.74
20200101144007;;;3.67;1.78
20200101144008;;;3.62;1.73
20200101144009;333.2;6.45;3.66;1.72
20200101144010;;;3.65;1.74
20200101144011;;;3.63;1.77
20200101144012;;;3.63;1.97
20200101144013;332.2;6.23;3.71;1.9
20200101144014;;;3.67;1.77
20200101144015;;;3.7;1.69
20200101144016;;;3.73;1.74
20200101144017;;;3.67;1.72
20200101144018;332.7;6.32;3.69;1.71
20200101144019;;;3.65;1.69
20200101144020;;;3.65;1.69
20200101144021;;;3.66;1.7
20200101144022;332.4;6.35;3.69;1.79
20200101144023;;;3.74;1.62
20200101144024;;;3.64;1.43
20200101144025;;;3.61;1.67
20200101144026;333.3;6.28;3.64;1.82
20200101144027;;;3.79;1.87
20200101144028;;;3.79;1.54
20200101144029;;;3.7;1.21
20200101144030;;;3.62;1.57
20200101144031;331.9;6.41;3.64;1.68
20200101144032;;;3.68;1.65
20200101144033;;;3.74;1.67
20200101144034;;;3.7;1.56
20200101144035;331.8;6.45;3.74;1.61
20200101144036;;;3.72;1.62
20200101144037;;;3.77;1.62
20200101144038;;;3.69;1.54
20200101144039;;;3.7;1.64
20200101144040;332.1;6.6;3.71;1.69
20200101144041;;;3.74;1.72
20200101144042;;;3.68;1.7
20200101144043;;;3.66;1.81
20200101144044;331.9;6.67;3.66;1.99
20200101144045;;;3.76;1.83
20200101144046;;;3.68;1.61
20200101144047;;;3.62;1.5
20200101144048;333.1;6.84;3.61;1.59
20200101144049;;;3.69;1.74
20200101144050;;;3.69;1.61
20200101144051;;;3.71;1.32
20200101144052;;;3.56;1.1
20200101144053;332.1;6.91;3.62;1.67
20200101144054;;;3.61;1.75
20200101144055;;;3.69;1.83
20200101144056;;;3.75;1.85
20200101144057;334.4;6.55;3.73;1.79
20200101144058;;;3.86;1.92
20200101144059;;;3.94;1.96
20200101144100;;;3.91;2.04
20200101144101;335.0;6.32;3.84;1.99
20200101144102;;;3.84;1.94
20200101144103;;;3.86;1.85
20200101144104;;;3.85;1.88
20200101144105;;;3.82;1.96
20200101144106;334.1;6.32;3.86;1.97
20200101144107;;;3.86;1.96
20200101144108;;;3.83;1.95
20200101144109;;;3.85;2.06
20200101144110;335.4;6.57;3.83;2.15
20200101144111;;;3.93;2.17
20200101144112;;;4.04;2.18
20200101144113;;;3.99;2.08
20200101144114;;;3.93;1.9
20200101144115;333.8;6.09;3.94;1.78
20200101144116;;;3.94;1.73
20200101144117;;;3.94;1.69
20200101144118;;;3.88;1.67
20200101144119;332.8;6.43;3.92;1.64
20200101144120;;;3.93;1.67
20200101144121;;;3.91;1.67
20200101144122;;;3.89;1.67
20200101144123;332.8;6.26;3.95;1.72
20200101144124;;;3.97;1.72
20200101144125;;;3.93;1.73
20200101144126;;;3.94;1.72
20200101144127;;;3.98;1.76
20200101144128;333.3;6.39;3.96;1.72
20200101144129;;;3.9;1.68
20200101144130;;;3.88;1.61
20200101144131;;;3.88;1.66
20200101144132;333.8;6.31;3.93;1.76
20200101144133;;;3.91;1.68
20200101144134;;;3.94;1.66
20200101144135;;;3.95;1.73
20200101144136;;;3.89;1.74
20200101144137;332.8;6.41;3.89;1.75
20200101144138;;;3.95;1.76
20200101144139;;;3.9;1.79
20200101144140;;;3.89;1.82
20200101144141;333.5;6.33;3.88;1.85
20200101144142;;;3.85;1.83
20200101144143;;;3.92;1.92
20200101144144;;;3.96;1.96
20200101144145;332.6;6.92;3.91;1.9
20200101144146;;;3.88;1.87
20200101144147;;;3.84;1.88
20200101144148;;;3.85;1.85
20200101144149;;;3.86;1.85
20200101144150;335.0;6.37;3.86;1.83
20200101144151;;;3.86;1.84
20200101144152;;;3.87;1.97
20200101144153;;;3.86;2.02
20200101144154;333.9;6.59;3.84;1.92
20200101144155;;;3.81;1.87
20200101144156;;;3.79;1.89
20200101144157;;;3.84;1.98
20200101144158;;;3.83;2.02
20200101144159;335.2;6.46;3.84;2.0
20200101144200;;;3.89;2.0
20200101144201;;;3.9;1.98
20200101144202;;;3.9;1.94
20200101144203;334.1;6.35;3.82;1.89
20200101144204;;;3.78;1.93
20200101144205;;;3.86;1.98
20200101144206;;;3.82;1.93
20200101144207;334.2;6.66;3.82;1.9
20200101144208;;;3.82;1.89
20200101144209;;;3.71;1.81
20200101144210;;;3.77;1.83
20200101144211;;;3.85;1.87
20200101144212;333.3;6.4;3.87;1.95
20200101144213;;;3.83;1.93
20200101144214;;;3.79;1.91
20200101144215;;;3.75;1.9
20200101144216;333.8;6.53;3.69;1.8
20200101144217;;;3.72;1.88
20200101144218;;;3.76;1.93
20200101144219;;;3.78;1.91
20200101144220;;;3.84;1.95
20200101144221;334.8;6.29;3.78;1.92
20200101144222;;;3.85;1.96
20200101144223;;;3.82;1.95
20200101144224;;;3.97;1.96
20200101144225;333.4;6.1;4.07;1.89
20200101144226;;;4.01;1.81
20200101144227;;;3.95;1.78
20200101144228;;;3.99;1.69
20200101144229;333.1;6.38;3.92;1.66
20200101144230;;;3.98;1.96
20200101144231;;;3.98;2.03
20200101144232;;;4.02;2.01
20200101144233;;;4.04;1.92
20200101144234;332.9;6.16;4.0;1.85
20200101144235;;;4.0;1.78
20200101144236;;;3.92;1.86
20200101144237;;;4.03;1.97
20200101144238;333.5;6.23;3.99;1.96
20200101144239;;;3.97;1.93
20200101144240;;;3.99;1.96
20200101144241;;;4.0;1.93
20200101144242;;;3.99;1.96
20200101144243;333.3;6.34;3.94;1.92
20200101144244;;;3.95;2.04
20200101144245;;;3.95;2.02
20200101144246;;;3.98;2.02
20200101144247;333.5;6.37;3.97;1.99
20200101144248;;;3.97;1.95
20200101144249;;;3.95;1.94
20200101144250;;;3.98;1.99
20200101144251;334.7;6.35;3.9;1.96
20200101144252;;;3.88;1.97
20200101144253;;;3.87;1.98
20200101144254;;;3.86;2.05
20200101144255;;;3.88;2.09
20200101144256;334.5;6.27;3.86;2.12
20200101144257;;;3.85;2.08
20200101144258;;;3.97;2.06
20200101144259;;;4.0;2.05
20200101144300;332.7;6.41;4.06;2.13
20200101144301;;;4.03;2.13
20200101144302;;;3.99;2.06
20200101144303;;;4.03;2.15
20200101144304;334.3;6.3;4.04;2.13
20200101144305;;;4.03;2.05
20200101144306;;;4.04;2.04
20200101144307;;;4.08;2.05
20200101144308;;;4.07;2.05
20200101144309;332.3;6.36;4.11;2.1
20200101144310;;;4.11;2.14
20200101144311;;;4.12;2.11
20200101144312;;;4.08;2.01
20200101144313;333.8;6.23;4.05;2.04
20200101144314;;;3.99;1.96
20200101144315;;;3.97;2.07
20200101144316;;;4.06;2.19
20200101144317;;;4.05;2.11
20200101144318;333.0;6.33;4.04;2.12
20200101144319;;;4.1;2.14
20200101144320;;;4.0;2.05
20200101144321;;;4.06;2.06
20200101144322;332.6;6.11;4.06;1.93
20200101144323;;;3.96;1.92
20200101144324;;;3.97;1.96
20200101144325;;;4.0;2.08
20200101144326;334.7;6.48;3.94;2.1
20200101144327;;;3.94;2.33
20200101144328;;;4.0;2.37
20200101144329;;;4.0;2.29
20200101144330;;;4.02;2.21
20200101144331;334.1;6.28;3.97;2.12
20200101144332;;;4.03;2.16
20200101144333;;;4.02;2.04
20200101144334;;;3.99;2.05
20200101144335;332.8;6.46;4.09;2.23
20200101144336;;;4.1;2.19
20200101144337;;;4.02;2.12
20200101144338;;;3.99;2.02
20200101144339;;;4.0;2.02
20200101144340;334.8;6.41;4.01;1.99
20200101144341;;;3.96;1.95
20200101144342;;;4.0;1.98
20200101144343;;;4.0;1.98
20200101144344;334.1;6.16;3.99;1.93
20200101144345;;;3.94;1.87
20200101144346;;;3.93;1.86
20200101144347;;;3.95;1.93
20200101144348;332.6;6.37;3.96;1.96
20200101144349;;;3.94;1.95
20200101144350;;;3.94;1.95
20200101144351;;;3.94;2.06
20200101144352;;;3.95;2.22
20200101144353;333.3;6.39;3.97;2.19
20200101144354;;;3.99;2.16
20200101144355;;;4.02;2.18
20200101144356;;;4.04;2.22
20200101144357;334.0;6.46;4.04;2.21
20200101144358;;;3.97;2.17
20200101144359;;;4.0;2.2
20200101144400;;;4.01;2.3
20200101144401;;;4.03;2.21
20200101144402;334.8;6.3;4.03;2.12
20200101144403;;;4.04;2.21
20200101144404;;;4.05;2.2
20200101144405;;;4.06;2.23
20200101144406;331.7;7.23;4.06;2.23
20200101144407;;;4.11;2.34
20200101144408;;;4.05;2.29
20200101144409;;;4.12;2.28
20200101144410;334.5;6.27;4.07;2.2
20200101144411;;;3.99;2.14
20200101144412;;;4.01;2.27
20200101144413;;;4.05;2.29
20200101144414;;;4.08;2.22
20200101144415;333.9;6.14;4.0;2.15
20200101144416;;;4.05;2.16
20200101144417;;;4.02;2.15
20200101144418;;;4.07;2.26
20200101144419;333.8;6.08;4.03;2.27
20200101144420;;;4.02;2.26
20200101144421;;;4.1;2.26
20200101144422;;;4.08;2.29
20200101144423;;;4.08;2.3
20200101144424;332.7;6.4;3.96;2.26
20200101144425;;;3.96;2.25
20200101144426;;;3.94;2.22
20200101144427;;;3.94;2.23
20200101144428;333.8;6.39;3.98;2.24
20200101144429;;;4.01;2.23
20200101144430;;;4.04;2.21
20200101144431;;;4.04;2.22
20200101144432;333.1;6.3;4.01;2.23
20200101144433;;;3.99;2.23
20200101144434;;;3.99;2.25
20200101144435;;;3.96;2.22
20200101144436;;;3.98;2.25
20200101144437;333.1;6.36;3.98;2.2
20200101144438;;;4.05;2.28
20200101144439;;;4.05;2.27
20200101144440;;;4.04;2.22
20200101144441;332.9;6.64;4.02;2.23
